trjFile,tMinTTC,xMinPET,yMinPET,zMinPET,TTC,PET,MaxS,DeltaS,DR,MaxD,MaxDeltaV,ConflictAngle,ClockAngle,ConflictType,PostCrashV,PostCrashHeading,FirstVID,FirstLink,FirstLane,FirstLength,FirstWidth,FirstHeading,FirstVMinTTC,FirstDeltaV,xFirstCSP,yFirstCSP,xFirstCEP,yFirstCEP,SecondVID,SecondLink,SecondLane,SecondLength,SecondWidth,SecondHeading,SecondVMinTTC,SecondDeltaV,xSecondCSP,ySecondCSP,xSecondCEP,ySecondCEP,P(UEA),mTTC,mPET,
S000005_001.trj,1039.50,236.35,197.88,0.00,2.30,3.30,14.79,4.94,-0.55,-3.65,2.57,0.00,5:59,rear end,12.22,179.99,555,2,2,4.75,2.03,179.99,9.85,2.37,239.18,197.88,220.11,197.88,558,2,2,4.32,2.06,179.99,14.79,2.57,287.71,197.87,230.17,197.88,0.00,99.00,99.00,
S000005_001.trj,1054.50,130.74,188.54,0.00,2.70,1.60,13.34,0.40,-0.53,-2.13,0.20,0.00,5:59,rear end,13.14,359.99,562,1,1,4.14,2.08,359.99,13.34,0.20,129.41,188.54,157.35,188.54,564,1,1,4.14,2.08,359.99,12.94,0.20,104.69,188.55,136.86,188.54,0.00,99.00,0.12,
S000005_001.trj,1056.40,150.22,188.54,0.00,2.20,3.40,13.40,3.31,-0.53,-3.05,1.66,1.66,5:57,lane change,11.75,0.94,562,1,1,4.14,2.08,359.99,10.11,1.66,150.22,188.54,169.63,188.53,567,1,1,4.14,2.08,1.65,13.40,1.66,106.43,188.55,158.45,190.05,0.00,99.00,99.00,
S000005_001.trj,1080.40,207.04,152.12,0.00,1.80,2.90,13.57,1.65,-0.55,-3.15,0.83,0.00,5:59,rear end,12.74,89.99,573,3,1,4.14,2.08,89.99,11.92,0.83,207.03,149.80,207.04,175.07,574,3,1,4.14,2.08,89.99,13.57,0.83,207.03,108.01,207.04,163.95,0.00,99.00,0.15,
S000005_001.trj,1091.70,207.03,117.88,0.00,2.90,1.40,14.63,1.21,-0.55,-1.00,0.62,0.00,5:59,rear end,14.04,89.99,579,3,1,4.41,2.05,89.99,14.63,0.59,207.03,117.88,207.03,144.43,580,3,1,4.14,2.08,89.99,13.42,0.62,207.03,95.29,207.03,123.46,0.00,99.00,0.11,
S000005_001.trj,1093.00,194.71,240.08,0.00,2.40,3.30,13.50,3.99,-0.55,-3.17,2.20,0.00,6:00,rear end,11.31,269.96,578,4,1,4.99,2.12,269.96,9.51,1.79,194.71,241.92,194.70,224.03,581,4,1,4.14,2.08,269.96,13.50,2.20,194.74,286.93,194.70,234.16,0.00,99.00,0.15,
S000005_001.trj,1100.00,194.70,224.03,0.00,0.00,0.00,4.14,2.98,-2.31,-2.31,1.64,15.67,5:29,rear end,1.34,285.64,578,4,1,4.99,2.12,269.96,0.00,1.34,194.70,224.03,194.70,224.03,581,4,1,4.14,2.08,285.64,2.98,1.64,194.70,232.78,195.87,228.63,0.00,99.00,99.00,
S000005_001.trj,1128.40,203.77,156.19,0.00,2.90,3.60,11.26,11.26,-2.97,-2.97,6.10,5.23,5:50,lane change,5.16,95.35,588,3,2,4.50,2.11,90.12,0.00,5.16,203.77,156.03,203.74,170.95,599,3,1,4.20,1.91,95.35,11.26,6.10,207.03,118.97,203.92,152.19,0.00,99.00,1.88,
S000005_001.trj,1146.00,253.24,201.18,0.00,1.80,2.80,16.09,3.63,-0.12,-3.11,1.82,0.00,6:00,rear end,14.24,179.99,604,2,1,4.14,2.08,179.99,12.42,1.81,255.68,201.18,225.67,201.18,609,2,1,4.33,1.99,179.99,16.05,1.82,301.81,201.17,235.29,201.18,0.00,1.30,0.15,
S000005_001.trj,1174.70,236.68,201.18,0.00,1.80,1.40,7.94,7.77,-2.38,-2.38,4.10,0.00,6:00,rear end,3.84,179.99,615,2,1,4.75,2.03,179.99,0.17,3.67,238.53,201.18,221.62,201.18,624,2,1,4.14,2.08,179.99,7.94,4.10,257.52,201.18,232.28,201.18,0.00,99.00,99.00,
S000005_001.trj,1182.30,198.01,248.38,0.00,1.80,2.40,14.81,0.84,-0.56,-3.22,0.42,0.00,6:00,rear end,14.39,269.96,629,4,2,4.78,2.02,269.96,13.97,0.42,198.02,252.44,197.99,216.61,633,4,2,4.75,2.03,269.96,14.81,0.42,198.04,292.37,198.00,227.46,0.00,99.00,0.02,
S000005_001.trj,1183.30,207.03,122.13,0.00,2.30,2.20,15.54,2.33,-2.61,-2.61,1.18,-3.62,6:07,lane change,14.47,88.02,632,3,1,4.33,1.99,89.99,13.39,1.18,207.03,122.13,207.04,157.81,635,3,2,4.32,2.06,86.37,15.54,1.15,203.72,84.87,207.02,136.77,0.00,99.00,0.12,
S000005_001.trj,1187.10,206.15,121.85,0.00,1.80,2.50,15.08,2.68,-0.51,-2.90,1.39,1.51,5:57,rear end,13.81,89.34,635,3,1,4.32,2.06,88.48,12.43,1.39,206.15,121.85,207.04,155.14,636,3,1,4.75,2.03,89.99,15.08,1.28,207.02,80.70,207.03,146.85,0.00,1.50,0.23,
S000005_001.trj,1198.90,194.73,274.08,0.00,2.80,1.60,13.78,0.28,-0.54,-2.54,0.15,0.00,6:00,rear end,13.62,269.96,639,4,1,4.99,2.12,269.96,13.50,0.13,194.73,275.43,194.71,247.82,641,4,1,4.14,2.08,269.96,13.78,0.15,194.75,301.50,194.73,268.85,0.00,99.00,0.17,
S000005_001.trj,1200.90,194.71,250.40,0.00,2.90,4.00,15.65,6.59,-0.53,-3.12,3.58,-0.01,6:00,rear end,12.08,269.96,639,4,1,4.99,2.12,269.96,9.07,3.01,194.71,250.40,194.70,234.64,644,4,1,4.32,2.06,269.96,15.65,3.58,194.75,303.15,194.71,247.37,0.00,0.80,99.00,
S000005_001.trj,1204.30,195.33,245.35,0.00,2.00,3.80,12.38,5.61,-2.24,-2.62,3.09,-5.17,6:10,lane change,9.88,275.46,641,4,1,4.14,2.08,279.02,6.83,3.09,195.23,246.04,197.94,228.95,646,4,1,4.99,2.12,273.85,12.38,2.52,194.73,283.31,197.68,239.55,0.00,99.00,0.12,
S000005_001.trj,1208.00,196.23,246.86,0.00,1.80,2.70,15.33,8.86,-0.69,-2.91,4.81,-8.88,6:18,lane change,10.57,272.97,646,4,1,4.99,2.12,278.85,6.61,4.05,195.01,255.13,197.88,236.72,651,4,2,4.32,2.06,269.96,15.33,4.81,198.04,293.74,198.01,250.67,0.00,99.00,0.08,
S000005_001.trj,1215.80,203.73,134.17,0.00,1.70,3.60,14.76,5.51,-0.56,-3.21,2.78,0.00,5:59,rear end,12.02,89.99,653,3,2,4.59,2.04,89.99,9.25,2.78,203.73,133.26,203.73,151.43,655,3,2,4.50,2.11,89.99,14.76,2.74,203.72,83.39,203.73,143.34,0.00,0.90,99.00,
S000005_001.trj,1220.80,198.01,242.40,0.00,1.80,2.70,3.34,3.28,-2.54,-3.53,1.69,0.00,6:00,rear end,1.76,269.96,651,4,2,4.32,2.06,269.96,0.06,1.69,198.01,242.61,198.00,234.10,656,4,2,4.50,2.11,269.96,3.34,1.59,198.02,252.80,198.01,246.81,1.00,0.30,99.00,
S000005_001.trj,1221.30,207.03,148.26,0.00,2.40,4.30,1.30,1.30,-1.57,-1.57,0.68,0.00,5:59,rear end,0.68,89.99,636,3,1,4.75,2.03,89.99,0.00,0.68,207.03,148.26,207.04,159.07,654,3,1,4.99,2.12,89.99,1.30,0.62,207.03,140.28,207.03,143.55,0.50,0.50,99.00,
S000005_001.trj,1220.70,194.74,290.41,0.00,3.00,1.50,14.03,0.63,-0.53,-2.65,0.32,0.00,6:00,rear end,13.72,269.96,657,4,1,4.14,2.08,269.96,13.40,0.32,194.74,290.41,194.72,266.21,660,4,1,4.14,2.08,269.96,14.03,0.32,194.75,315.49,194.74,285.50,0.00,99.00,0.10,
S000005_001.trj,1223.80,194.71,244.93,0.00,2.00,1.40,13.42,13.42,-0.20,-3.06,7.39,0.00,6:00,rear end,6.03,269.96,652,4,1,4.99,2.12,269.96,0.00,6.03,194.71,247.72,194.71,239.75,657,4,1,4.14,2.08,269.96,13.42,7.39,194.74,291.75,194.71,249.36,0.00,99.00,1.29,
S000005_001.trj,1222.50,194.71,247.48,0.00,3.00,4.10,13.01,12.83,-2.01,-2.97,7.06,2.38,5:55,lane change,5.95,272.30,652,4,1,4.99,2.12,269.96,0.18,5.77,194.71,247.70,194.70,234.54,660,4,1,4.14,2.08,272.34,13.01,7.06,194.74,290.52,196.33,251.65,0.00,99.00,99.00,
S000005_001.trj,1230.10,182.06,188.53,0.00,0.00,0.00,2.31,2.31,-2.05,-2.05,1.16,17.76,5:24,rear end,1.16,17.75,649,1,1,4.14,2.08,359.99,0.00,1.16,182.06,188.53,182.06,188.53,658,1,1,4.14,2.08,17.75,2.31,1.16,174.53,188.53,177.68,189.54,0.00,99.00,99.00,
S000005_001.trj,1236.80,157.34,191.84,0.00,2.10,3.20,13.69,3.79,-0.52,-2.99,1.96,0.00,6:00,rear end,11.86,359.99,665,1,2,4.41,2.05,359.99,9.90,1.96,156.36,191.84,175.79,191.83,669,1,2,4.75,2.03,359.99,13.69,1.83,111.81,191.84,166.16,191.84,0.00,1.20,99.00,
S000005_001.trj,1241.30,250.97,197.88,0.00,2.50,2.60,14.97,0.44,-0.51,-2.88,0.22,1.39,5:57,rear end,14.84,180.68,670,2,2,4.50,2.11,179.99,14.72,0.21,260.67,197.88,227.34,197.88,671,2,1,4.41,2.05,181.38,14.97,0.22,295.20,201.17,250.68,200.10,0.00,99.00,0.05,
S000005_001.trj,1262.10,233.22,201.18,0.00,1.70,3.10,1.57,1.56,-1.72,-1.72,0.82,0.00,6:00,rear end,0.75,179.99,677,2,1,4.99,2.12,179.99,0.01,0.74,233.27,201.18,227.72,201.18,678,2,1,4.50,2.11,179.99,1.57,0.82,240.58,201.18,237.93,201.18,0.75,0.40,99.00,
S000005_001.trj,1267.00,154.83,188.54,0.00,0.00,0.00,5.82,0.82,2.73,2.73,0.41,22.09,5:16,rear end,0.41,22.09,673,1,1,4.33,1.99,0.00,0.00,0.41,154.83,188.54,154.83,188.54,676,1,1,4.33,1.99,22.09,0.82,0.41,148.23,188.78,150.47,189.69,0.00,99.00,99.00,
S000005_001.trj,1265.10,194.72,264.86,0.00,2.40,1.80,14.07,2.04,-0.56,-3.05,1.16,0.00,6:00,rear end,13.19,269.96,681,4,1,4.99,2.12,269.96,14.07,0.88,194.72,264.86,194.70,227.80,682,4,1,4.20,1.91,269.96,12.03,1.16,194.74,290.34,194.71,246.62,0.00,99.00,0.15,
S000005_001.trj,1266.00,148.23,188.78,0.00,2.60,2.40,3.07,2.26,-4.40,-4.40,1.13,-7.16,6:14,lane change,1.94,1.37,676,1,1,4.33,1.99,7.03,0.82,1.13,148.23,188.78,172.99,191.83,680,1,1,4.33,1.99,359.87,3.07,1.13,137.83,188.56,148.11,188.54,1.00,0.40,99.00,
S000005_001.trj,1270.30,196.16,228.29,0.00,2.00,3.50,14.43,6.85,-0.54,-3.07,3.73,-8.34,6:17,lane change,10.76,273.23,682,4,1,4.20,1.91,278.31,7.75,3.12,195.53,232.83,197.92,216.42,685,4,2,3.56,1.88,269.96,14.43,3.73,198.03,277.36,198.00,230.40,0.00,99.00,0.22,
S000005_001.trj,1304.40,203.74,174.76,0.00,2.00,3.10,2.45,2.22,-1.88,-1.88,1.18,0.76,5:58,rear end,1.27,90.68,695,3,2,4.99,2.12,89.99,0.23,1.04,203.74,174.67,203.74,186.26,696,3,2,4.59,2.04,90.75,2.45,1.18,203.81,165.55,203.75,169.99,1.00,0.40,99.00,
S000005_001.trj,1306.80,207.04,169.69,0.00,1.80,2.30,4.71,4.23,-2.86,-4.05,2.12,0.00,6:00,rear end,2.59,89.99,689,3,1,4.41,2.05,89.99,0.48,2.12,207.04,169.39,207.04,177.46,698,3,1,4.41,2.05,89.99,4.71,2.12,207.04,157.46,207.04,165.33,1.00,0.30,99.00,
S000005_001.trj,1309.80,194.71,235.29,0.00,2.80,3.80,10.20,10.20,-1.30,-3.09,5.34,-5.87,6:12,lane change,5.34,264.09,690,4,1,4.33,1.99,269.96,0.00,5.34,194.71,235.42,194.70,221.56,701,4,2,4.50,2.11,264.09,10.20,4.86,198.03,270.08,194.89,239.80,0.00,99.00,99.00,
S000005_001.trj,1350.20,218.87,197.88,0.00,2.00,2.20,9.67,9.67,-2.84,-2.84,4.94,2.96,5:54,rear end,4.94,179.99,705,2,2,4.14,2.08,177.03,0.00,4.94,219.91,197.88,207.74,198.51,722,2,2,4.41,2.05,179.99,9.67,4.72,244.79,197.88,223.00,197.88,0.00,99.00,99.00,
S000005_001.trj,1354.60,194.71,235.96,0.00,1.90,3.20,14.02,4.08,-0.20,-2.83,2.04,0.00,6:00,rear end,11.97,269.96,723,4,1,4.14,2.08,269.96,9.93,2.04,194.71,235.96,194.69,216.07,728,4,1,4.14,2.08,269.96,14.02,2.04,194.73,280.49,194.70,225.72,0.25,1.10,0.26,
S000005_001.trj,1381.50,198.03,268.73,0.00,1.30,2.70,14.86,1.31,-0.53,-3.03,0.66,0.00,6:00,rear end,14.20,269.96,740,4,2,4.75,2.03,269.96,13.55,0.65,198.03,268.73,198.01,236.00,742,4,2,4.50,2.11,269.96,14.86,0.66,198.05,311.57,198.01,242.97,0.25,99.00,0.13,
S000005_001.trj,1399.30,194.71,240.05,0.00,1.50,2.10,3.02,3.02,-2.13,-2.13,1.55,0.00,6:00,rear end,1.48,269.96,741,4,1,4.41,2.05,269.96,0.00,1.48,194.71,240.21,194.71,236.72,750,4,1,4.14,2.08,269.96,3.02,1.55,194.71,248.89,194.71,244.32,1.00,0.30,99.00,
S000005_001.trj,1402.70,138.88,188.54,0.00,1.70,2.60,13.56,0.86,-0.53,-3.07,0.47,0.00,5:59,rear end,13.09,359.99,753,1,1,4.99,2.12,359.99,12.71,0.39,138.88,188.54,169.09,188.53,755,1,1,4.14,2.08,359.99,13.56,0.47,99.43,188.55,159.91,188.54,0.00,99.00,0.05,
S000005_001.trj,1444.40,163.13,191.84,0.00,2.00,3.60,2.04,2.04,-1.86,-1.86,1.02,0.00,6:00,rear end,1.02,359.99,758,1,2,4.32,2.06,359.99,0.00,1.02,163.12,191.84,175.18,191.83,768,1,2,4.32,2.06,359.99,2.04,1.02,154.77,191.84,158.82,191.84,1.00,0.40,99.00,
S000005_001.trj,1442.70,137.30,191.84,0.00,1.60,2.90,13.55,2.69,-0.54,-3.80,1.37,0.00,6:00,rear end,12.18,359.99,768,1,2,4.32,2.06,359.99,10.85,1.33,133.19,191.84,159.66,191.84,770,1,2,4.14,2.08,359.99,13.55,1.37,91.62,191.85,152.05,191.84,0.00,1.50,99.00,
S000005_001.trj,1444.00,164.57,188.54,0.00,2.50,2.90,8.13,7.19,-2.52,-2.52,3.65,0.00,6:00,rear end,4.59,359.99,755,1,1,4.14,2.08,359.99,0.95,3.65,163.68,188.54,189.96,188.53,769,1,1,4.32,2.06,359.99,8.13,3.54,142.12,188.54,168.59,188.53,0.50,0.30,99.00,
S000005_001.trj,1456.60,207.03,142.38,0.00,1.90,2.30,13.62,0.66,-0.54,-3.14,0.36,0.00,6:00,rear end,12.54,89.99,773,3,1,4.14,2.08,89.99,12.90,0.36,207.03,138.60,207.04,169.32,774,3,1,4.99,2.12,89.99,12.24,0.30,207.03,104.20,207.04,155.57,0.00,99.00,0.08,
S000005_001.trj,1493.10,260.45,201.18,0.00,2.60,1.80,14.17,0.59,-0.53,-2.72,0.31,0.00,5:59,rear end,13.89,179.99,790,2,1,4.59,2.04,179.99,14.17,0.28,263.28,201.18,230.63,201.18,792,2,1,4.14,2.08,179.99,13.58,0.31,290.97,201.17,252.15,201.18,0.00,99.00,0.05,
S000005_001.trj,1493.90,261.55,197.88,0.00,2.50,2.00,14.55,1.09,-0.53,-2.99,0.57,0.00,6:00,rear end,13.99,179.99,789,2,2,4.75,2.03,179.99,13.46,0.52,261.55,197.88,227.08,197.88,794,2,2,4.32,2.06,179.99,14.55,0.57,294.28,197.87,247.97,197.88,0.00,3.00,99.00,
S000005_001.trj,1494.90,267.88,201.17,0.00,2.50,2.10,15.91,2.33,-0.55,-3.09,1.21,0.00,6:00,rear end,14.79,179.99,792,2,1,4.14,2.08,179.99,13.58,1.21,267.88,201.17,233.00,201.18,795,2,1,4.59,2.04,179.99,15.91,1.12,304.88,201.17,255.01,201.18,0.00,1.60,99.00,
S000005_001.trj,1505.70,278.36,201.17,0.00,2.50,1.90,14.12,1.03,-2.76,-2.76,0.53,-4.14,6:08,lane change,14.02,177.89,797,2,1,4.14,2.08,179.99,14.12,0.53,282.59,201.17,247.67,201.18,798,2,2,4.41,2.05,175.85,13.94,0.50,312.25,198.03,269.31,201.14,0.00,99.00,0.03,
S000005_001.trj,1507.40,259.53,201.18,0.00,1.80,3.10,11.54,1.05,-0.10,-3.24,0.52,0.00,5:59,rear end,11.02,179.99,797,2,1,4.14,2.08,179.99,10.49,0.52,259.53,201.18,238.32,201.18,799,2,1,4.14,2.08,179.99,11.54,0.52,296.74,201.17,251.13,201.18,0.00,99.00,0.13,
S000005_001.trj,1508.90,273.75,201.17,0.00,2.00,2.30,14.68,2.56,-0.58,-3.31,1.30,0.00,6:00,rear end,12.80,179.99,799,2,1,4.14,2.08,179.99,11.50,1.30,280.62,201.17,251.85,201.18,803,2,1,4.32,2.06,179.98,14.06,1.26,318.18,201.17,268.51,201.18,0.00,1.50,0.23,
S000005_001.trj,1509.50,263.23,201.17,0.00,1.90,3.50,14.73,5.30,-0.58,-3.57,2.67,0.91,5:58,rear end,11.96,180.53,798,2,1,4.41,2.05,179.98,9.33,2.63,263.23,201.17,244.39,201.18,803,2,1,4.32,2.06,180.89,14.63,2.67,309.57,201.17,257.05,200.36,0.00,99.00,0.40,
S000005_001.trj,1514.60,254.26,199.62,0.00,2.20,1.80,14.73,11.14,-0.75,-2.85,5.57,-11.70,6:23,lane change,9.18,182.33,803,2,1,4.32,2.06,191.69,3.69,5.57,260.57,201.18,245.22,198.00,804,2,2,4.32,2.06,179.99,14.73,5.57,297.28,197.87,257.56,197.88,0.00,99.00,0.02,
S000005_001.trj,1539.10,255.54,201.18,0.00,2.30,2.80,4.67,3.75,-2.95,-2.95,2.14,0.00,5:59,rear end,3.06,179.99,809,2,1,3.56,1.88,179.99,0.92,2.14,255.75,201.18,237.78,201.18,813,2,1,4.32,2.06,179.99,4.67,1.61,268.21,201.18,252.65,201.18,1.00,0.30,99.00,
S000005_001.trj,1563.50,194.71,239.03,0.00,2.50,3.60,16.11,6.92,-0.55,-3.08,3.49,-0.75,6:01,rear end,12.68,269.49,823,4,1,4.50,2.11,269.96,9.19,3.49,194.71,239.94,194.70,222.97,827,4,1,4.75,2.03,269.22,16.11,3.43,195.51,292.58,194.71,234.02,0.00,99.00,99.00,
S000005_001.trj,1566.90,194.71,244.47,0.00,2.20,3.20,14.76,4.82,-0.53,-3.01,2.43,2.01,5:56,lane change,12.33,271.16,827,4,1,4.75,2.03,269.97,9.96,2.39,194.71,249.08,194.70,229.85,828,4,1,4.50,2.11,271.98,14.76,2.43,194.74,297.49,196.75,239.25,0.00,99.00,99.00,
S000005_001.trj,1574.00,197.99,216.29,0.00,2.00,3.70,1.81,1.81,-1.68,-1.68,0.90,0.18,5:59,rear end,0.90,270.14,820,4,2,4.50,2.11,269.96,0.00,0.90,197.99,216.29,197.99,205.19,828,4,2,4.50,2.11,270.14,1.81,0.90,197.98,224.35,197.99,220.67,1.00,0.40,99.00,
S000005_001.trj,1578.00,207.04,164.05,0.00,2.10,2.40,7.13,6.56,-2.80,-3.36,3.54,0.00,6:00,rear end,4.11,89.99,825,3,1,4.41,2.05,89.99,0.57,3.54,207.04,163.15,207.04,174.37,832,3,1,4.99,2.12,89.99,7.13,3.02,207.03,145.63,207.04,159.50,0.00,99.00,0.34,
S000005_001.trj,1616.70,121.07,188.54,0.00,2.10,2.40,15.48,1.94,-0.54,-3.07,1.03,0.00,5:59,rear end,14.45,359.99,861,1,1,4.75,2.03,359.99,13.54,0.92,121.07,188.54,156.18,188.54,864,1,1,4.33,1.99,359.99,15.48,1.03,80.10,188.55,141.28,188.54,0.00,2.10,0.11,
S000005_001.trj,1625.40,243.55,201.18,0.00,2.20,3.00,4.37,3.79,-3.22,-4.50,2.01,0.00,6:00,rear end,2.59,179.99,860,2,1,4.20,1.91,179.99,0.58,2.01,243.68,201.18,233.64,201.18,866,2,1,4.41,2.05,179.99,4.37,1.78,256.15,201.18,247.74,201.18,0.75,0.30,99.00,
S000005_001.trj,1627.60,157.60,188.54,0.00,0.00,0.00,5.10,0.59,1.96,1.96,0.31,27.37,5:05,rear end,0.28,27.37,861,1,1,4.75,2.03,0.00,0.00,0.28,157.60,188.54,157.60,188.54,864,1,1,4.33,1.99,27.37,0.59,0.31,151.41,188.78,153.05,189.63,0.25,99.00,99.00,
S000005_001.trj,1637.80,194.72,254.44,0.00,1.80,2.60,14.14,0.97,-0.55,-3.19,0.50,-2.74,6:05,lane change,13.77,268.61,868,4,1,4.14,2.08,269.96,13.43,0.47,194.72,254.44,194.70,221.89,869,4,2,4.20,1.91,267.22,14.14,0.50,197.69,294.08,194.70,232.57,0.00,99.00,0.09,
S000005_001.trj,1646.30,207.03,127.04,0.00,2.80,1.50,15.38,2.61,-0.52,-0.95,1.30,0.00,5:59,rear end,14.07,89.99,871,3,1,3.56,1.88,89.99,15.38,1.30,207.03,127.04,207.04,159.50,872,3,1,3.56,1.88,89.99,12.77,1.30,207.03,104.73,207.03,137.92,0.00,99.00,0.08,
S000005_001.trj,1654.60,198.01,240.47,0.00,2.50,3.60,13.76,4.50,-0.53,-3.05,2.62,3.57,5:53,lane change,11.90,272.37,878,4,2,3.56,1.88,269.96,9.32,2.62,198.01,240.47,198.00,223.36,882,4,1,4.59,2.04,273.54,13.76,1.88,194.74,285.81,197.92,234.29,0.00,99.00,0.26,
S000005_001.trj,1658.20,196.73,244.35,0.00,2.60,3.60,13.77,5.82,-0.54,-3.10,3.03,-1.35,6:03,lane change,10.75,274.03,882,4,2,4.59,2.04,274.87,7.96,2.79,196.73,244.35,197.99,229.62,886,4,1,4.14,2.08,273.51,13.77,3.03,194.74,289.95,197.86,239.17,0.50,0.80,99.00,
S000005_001.trj,1667.10,207.04,171.05,0.00,2.20,2.90,7.82,7.10,-2.71,-3.25,4.35,7.91,5:44,lane change,5.07,93.03,872,3,1,3.56,1.88,85.55,0.73,4.35,207.04,170.24,208.14,184.40,888,3,1,4.99,2.12,93.47,7.82,2.76,207.03,150.44,205.52,175.39,0.00,99.00,99.00,
S000005_001.trj,1689.30,135.07,191.84,0.00,1.90,2.60,15.82,2.41,-0.54,-3.04,1.36,0.00,5:59,rear end,14.76,359.99,898,1,2,3.56,1.88,359.99,13.41,1.36,135.07,191.84,168.38,191.83,902,1,2,4.33,1.99,359.99,15.82,1.06,92.55,191.85,153.03,191.84,0.00,1.75,99.00,
S000005_001.trj,1691.40,128.49,188.54,0.00,2.40,1.90,13.64,0.13,-0.53,-3.03,0.07,0.00,5:59,rear end,13.58,359.99,900,1,1,4.50,2.11,359.99,13.51,0.07,127.14,188.54,161.07,188.54,903,1,1,4.99,2.12,359.99,13.64,0.06,97.13,188.55,140.42,188.54,0.00,99.00,0.76,
S000005_001.trj,1708.70,194.70,230.70,0.00,2.90,3.90,12.91,4.26,-0.51,-2.94,2.13,0.00,6:00,rear end,10.78,269.96,907,4,1,4.14,2.08,269.96,8.65,2.13,194.70,230.70,194.69,216.23,912,4,1,4.14,2.08,269.96,12.91,2.13,194.73,274.53,194.70,234.82,0.00,1.00,99.00,
